respondent_id,age,gender,city,city_tier,occupation,monthly_income_band,skin_type,skin_tone,climate_zone,water_hardness,known_allergies,concern_acne_breakouts,concern_pigmentation_dark_spots,concern_open_pores,concern_dullness,concern_dark_circles,concern_uneven_skin_tone,concern_dryness_dehydration,concern_anti_ageing_wrinkles,concern_sensitivity_redness,concern_tan_removal,total_concerns,routine_steps,uses_cleanser,uses_moisturiser,uses_sunscreen,uses_serum,uses_acne_treatment,uses_brightening,uses_under_eye_cream,uses_ayurvedic,ingredient_awareness_score,psychographic_type,brand_openness,digital_content_hrs_week,online_shopping_freq,past_product_failure,failure_reason,current_satisfaction_score,preferred_format,preferred_brand_origin,importance_natural_ingredients,purchase_decision_driver,monthly_skincare_spend,premium_willingness,platform_appeal_score,will_signup
RESP_0067,22,Female,Hyderabad,Tier 1,Student,"₹20,001–₹40,000",Combination,Dark Brown,Arid,Moderately Hard,Sulfates,1,1,1,1,1,0,0,0,1,1,7,3,1,1,0,1,1,1,0,0,5.8,Ingredient Nerd,Somewhat willing,4.1,Rarely (once in 3–6 months),1,No visible results,3.7,Serum / Oil,No preference,Somewhat Important,Online reviews,2274,"Yes, if proven effective",5.4,0
RESP_0068,39,Female,Mysuru,Tier 3,Homemaker,"₹40,001–₹70,000",Normal,Fair,Semi-Arid,Very Hard,,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,2.6,Ingredient Nerd,Somewhat willing,3.7,Very Frequently (weekly),0,N/A,7.2,Gel,Korean (K-beauty),Neutral,Price / discount,2288,Maybe,4.4,0
RESP_0069,20,Female,Surat,Tier 2,Salaried – Private,"Above ₹1,00,000",Combination,Medium Brown,Semi-Arid,Hard,None,0,1,1,0,0,1,1,0,1,0,5,3,1,1,0,1,0,1,0,0,4.7,Minimalist,Neutral,3.1,Very Frequently (weekly),1,Caused breakouts,2.0,Foam / Mousse,Indian / Homegrown,Not Important,Dermatologist recommendation,5111,No,8.8,1
RESP_0070,50,Female,Amritsar,Tier 3,Self-employed / Freelancer,"₹40,001–₹70,000",Oily,Dark Brown,Arid,Hard,None,0,1,1,1,0,1,0,1,0,1,6,2,1,1,0,1,0,1,0,1,2.0,Ayurveda Loyalist,Neutral,2.6,Rarely (once in 3–6 months),1,No visible results,3.0,Lotion,International Western,Neutral,Social media / influencer,1399,"Yes, if proven effective",6.8,1
RESP_0071,37,Male,Delhi,Tier 1,Homemaker,"₹70,001–₹1,00,000",Oily,Wheatish,Arid,Moderately Hard,None,1,0,1,1,0,0,1,1,0,1,6,3,1,1,1,0,1,0,0,1,4.9,Trend Follower,Very willing,6.4,Very Frequently (weekly),0,N/A,5.2,Serum / Oil,Ayurvedic / Herbal,Somewhat Important,Dermatologist recommendation,3439,Maybe,7.1,1
RESP_0072,23,Female,Patna,Tier 2,Homemaker,"₹40,001–₹70,000",Combination,Fair,Tropical Humid,Don't Know,None,1,1,1,0,1,0,0,1,0,0,5,2,1,1,0,0,1,1,0,1,4.2,Trend Follower,Very willing,7.2,Regularly (2–3 times a month),1,Wrong skin type match,6.1,Lotion,Korean (K-beauty),Somewhat Important,Online reviews,1890,Maybe,8.1,0
RESP_0073,18,Female,Indore,Tier 2,Business Owner,"₹40,001–₹70,000",Oily,Wheatish,Tropical Humid,nan,None,1,1,1,0,0,0,0,0,1,0,4,2,1,1,0,0,1,1,0,1,1.8,Minimalist,Somewhat reluctant,0.7,Rarely (once in 3–6 months),0,N/A,6.0,Lotion,Indian / Homegrown,Very Important,Social media / influencer,1428,No,1.2,1
RESP_0074,39,Male,Jaipur,Tier 2,Salaried – Private,"₹40,001–₹70,000",Combination,Medium Brown,Arid,Very Hard,None,0,0,0,0,1,0,1,1,0,0,3,6,1,1,0,0,0,0,0,0,7.8,Ingredient Nerd,Somewhat willing,5.6,Regularly (2–3 times a month),0,N/A,3.7,Lotion,Korean (K-beauty),Somewhat Important,Friend / family word of mouth,3228,"Yes, if proven effective",7.7,1
RESP_0075,35,Male,Jaipur,Tier 2,Salaried – Private,"₹70,001–₹1,00,000",Oily,Medium Brown,Moderate,Moderately Hard,None,1,1,1,1,1,0,0,1,0,1,7,6,1,1,1,1,1,0,1,1,6.6,Ingredient Nerd,Very willing,6.2,Regularly (2–3 times a month),0,N/A,5.5,Serum / Oil,Indian / Homegrown,Somewhat Important,Ingredient list,3284,Maybe,6.4,1
RESP_0076,35,Male,Coimbatore,Tier 2,Business Owner,"Above ₹1,00,000",Normal,Medium Brown,Moderate,Moderately Hard,Fragrance,0,0,0,0,1,1,1,1,0,1,5,5,1,1,0,1,0,0,0,0,5.6,Convenience Seeker,Very willing,3.8,Occasionally (once a month),1,Caused breakouts,3.6,Foam / Mousse,Indian / Homegrown,Very Important,Social media / influencer,4053,"Yes, if proven effective",6.8,1
RESP_0077,37,Female,Indore,Tier 2,Salaried – Private,"₹40,001–₹70,000",Dry,Fair,Tropical Humid,Moderately Hard,Sulfates,0,1,0,1,1,0,0,1,0,1,5,3,1,1,1,1,0,1,0,1,3.1,Budget Optimizer,Very reluctant,2.6,Very Frequently (weekly),0,N/A,9.2,Gel,Korean (K-beauty),Neutral,Dermatologist recommendation,2254,Maybe,2.5,1
RESP_0078,20,Female,Mumbai,Tier 1,Student,"Below ₹20,000",Oily,Fair,Tropical Humid,Hard,None,1,0,1,1,1,1,0,0,0,1,6,4,1,1,1,0,1,0,0,0,7.1,Convenience Seeker,Very willing,2.0,Occasionally (once a month),0,N/A,8.3,Gel,Indian / Homegrown,Very Important,Friend / family word of mouth,1622,"Yes, if proven effective",1.5,0
RESP_0079,26,Non-binary / Prefer not to say,Mysuru,Tier 3,Salaried – Government,"₹20,001–₹40,000",Normal,Wheatish,Arid,Hard,Parabens,1,0,1,0,0,1,0,1,0,0,4,4,1,1,0,0,1,0,0,0,4.6,Ayurveda Loyalist,Somewhat reluctant,2.8,Rarely (once in 3–6 months),1,Caused breakouts,7.0,Gel,International Western,Very Important,Online reviews,1276,"Yes, if proven effective",4.3,1
RESP_0080,21,Male,Mumbai,Tier 1,Salaried – Private,"₹70,001–₹1,00,000",Oily,Medium Brown,Tropical Humid,Moderately Hard,None,1,1,1,0,0,0,0,0,1,1,5,2,1,1,0,0,0,1,0,0,2.2,Trend Follower,Somewhat willing,6.2,Regularly (2–3 times a month),1,Wrong skin type match,4.8,Foam / Mousse,International Western,Very Important,Friend / family word of mouth,3560,"Yes, definitely",8.9,1
RESP_0081,42,Female,Visakhapatnam,Tier 2,Homemaker,"₹40,001–₹70,000",Oily,Medium Brown,Moderate,Soft,Fragrance,0,0,1,1,1,1,0,0,0,1,5,6,1,0,0,1,0,0,0,0,6.8,Convenience Seeker,Somewhat willing,2.6,Regularly (2–3 times a month),1,No visible results,2.3,Gel,Korean (K-beauty),Very Important,Friend / family word of mouth,2449,Maybe,7.6,0
RESP_0082,32,Female,Mumbai,Tier 1,Salaried – Government,"Below ₹20,000",Normal,Fair,Arid,Hard,None,0,1,1,0,0,0,0,1,1,1,5,7,1,1,1,1,0,0,0,0,7.4,Convenience Seeker,Somewhat willing,3.0,Regularly (2–3 times a month),1,Caused breakouts,4.9,Lotion,Indian / Homegrown,Very Important,Social media / influencer,1563,Maybe,8.3,1
RESP_0083,25,Female,Kochi,Tier 2,Salaried – Private,"₹40,001–₹70,000",Oily,Medium Brown,Moderate,Hard,None,0,0,0,0,0,1,0,0,1,0,2,4,1,0,0,0,0,0,0,0,4.3,Budget Optimizer,Somewhat reluctant,1.7,Very Frequently (weekly),1,No visible results,4.2,Cream,International Western,Somewhat Important,Social media / influencer,1899,Maybe,7.7,0
RESP_0084,20,Male,Ranchi,Tier 3,Business Owner,"Below ₹20,000",Dry,Medium Brown,Tropical Humid,Moderately Hard,Sulfates,0,1,1,1,1,1,1,0,1,0,7,3,1,1,0,0,0,0,1,0,0.9,Ingredient Nerd,Very willing,7.0,Occasionally (once a month),1,No visible results,6.3,Lotion,Ayurvedic / Herbal,Somewhat Important,Online reviews,1396,"Yes, if proven effective",6.7,1
RESP_0085,25,Female,Kolkata,Tier 1,Self-employed / Freelancer,"Below ₹20,000",Dry,Dark Brown,Moderate,Moderately Hard,None,0,0,0,0,1,1,1,0,0,0,3,4,1,1,0,0,0,0,1,1,5.8,Budget Optimizer,Somewhat reluctant,2.8,Regularly (2–3 times a month),0,N/A,7.4,Gel,Ayurvedic / Herbal,Neutral,Brand reputation,1051,"Yes, if proven effective",3.1,1
RESP_0086,25,Female,Bangalore,Tier 1,Salaried – Government,"Above ₹1,00,000",Oily,Wheatish,Tropical Humid,Very Hard,None,1,1,1,1,1,0,0,0,0,0,5,2,0,0,1,1,1,1,0,1,4.0,Budget Optimizer,Very reluctant,5.4,Very Frequently (weekly),1,Wrong skin type match,8.3,Lotion,No preference,Very Important,Social media / influencer,6448,No,6.4,1
RESP_0087,35,Female,Chennai,Tier 1,Salaried – Private,"₹40,001–₹70,000",Oily,Wheatish,Arid,Very Hard,Fragrance,1,1,1,1,1,1,0,0,0,1,7,3,1,1,1,1,1,1,1,0,5.0,Ingredient Nerd,Somewhat willing,5.9,Rarely (once in 3–6 months),1,Wrong skin type match,5.4,Foam / Mousse,International Western,Very Important,Online reviews,173,"Yes, if proven effective",7.4,0
RESP_0088,32,Male,Patna,Tier 2,Salaried – Private,"₹20,001–₹40,000",Combination,Wheatish,Tropical Humid,Very Hard,None,0,0,0,1,0,0,1,0,1,1,4,4,0,1,1,0,0,0,0,0,4.1,Convenience Seeker,Very willing,4.4,Occasionally (once a month),1,Caused breakouts,8.1,Cream,International Western,Very Important,Social media / influencer,1681,"Yes, if proven effective",4.0,0
RESP_0089,43,Male,Trichy,Tier 3,Salaried – Government,"Below ₹20,000",Combination,Medium Brown,Tropical Humid,Moderately Hard,Fragrance,1,0,0,0,1,0,1,0,0,0,3,3,1,1,1,0,1,0,1,0,2.4,Ingredient Nerd,Very willing,6.7,Rarely (once in 3–6 months),1,Wrong skin type match,4.4,Cream,Indian / Homegrown,Very Important,Social media / influencer,192,Maybe,7.4,0
RESP_0090,28,Female,Chennai,Tier 1,Student,"Below ₹20,000",Oily,Medium Brown,Tropical Humid,Don't Know,Fragrance,1,1,1,1,1,1,0,0,0,0,6,2,1,1,1,1,1,0,1,1,1.5,Budget Optimizer,Neutral,2.5,Occasionally (once a month),0,N/A,9.5,Gel,Ayurvedic / Herbal,Very Important,Dermatologist recommendation,599,"Yes, if proven effective",0.9,0
RESP_0091,21,Male,Meerut,Tier 3,Salaried – Private,"₹40,001–₹70,000",Oily,Medium Brown,Semi-Arid,nan,None,1,1,1,0,1,0,0,0,0,1,5,1,0,1,1,1,0,0,0,1,2.1,Convenience Seeker,Somewhat willing,2.8,Occasionally (once a month),1,Caused breakouts,4.3,Gel,International Western,Neutral,Social media / influencer,1788,"Yes, if proven effective",6.1,1
RESP_0092,35,Non-binary / Prefer not to say,Pune,Tier 1,Self-employed / Freelancer,"₹40,001–₹70,000",Sensitive,Wheatish,Arid,Hard,Fragrance,1,1,0,0,0,0,1,0,1,1,5,4,1,1,0,1,1,1,0,1,3.5,Ayurveda Loyalist,Neutral,3.6,Regularly (2–3 times a month),1,Caused breakouts,3.6,Gel,Korean (K-beauty),Neutral,Brand reputation,2993,"Yes, if proven effective",7.1,1
RESP_0093,37,Female,Jaipur,Tier 2,Salaried – Private,"₹70,001–₹1,00,000",Sensitive,Medium Brown,Arid,Soft,Sulfates,0,1,0,0,1,0,0,0,0,0,2,7,1,1,0,1,0,0,1,0,7.8,Ingredient Nerd,Very willing,2.7,Occasionally (once a month),1,Wrong skin type match,2.8,Serum / Oil,Korean (K-beauty),Somewhat Important,Dermatologist recommendation,4112,"Yes, if proven effective",6.6,1
RESP_0094,30,Female,Mysuru,Tier 3,Salaried – Private,"₹20,001–₹40,000",Dry,Wheatish,Arid,Hard,None,1,1,0,1,0,0,1,0,0,1,5,3,1,1,0,0,0,1,0,0,2.4,Convenience Seeker,Somewhat willing,2.5,Occasionally (once a month),0,N/A,5.7,Cream,Korean (K-beauty),Somewhat Important,Dermatologist recommendation,1567,Maybe,3.4,1
RESP_0095,37,Female,Ahmedabad,Tier 1,Student,"Below ₹20,000",Combination,Dark Brown,Arid,Hard,Fragrance,1,1,1,1,1,1,1,1,0,1,9,2,1,1,1,1,0,1,0,0,4.5,Minimalist,Somewhat willing,2.7,Regularly (2–3 times a month),0,N/A,8.1,Cream,Indian / Homegrown,Somewhat Important,Online reviews,1537,"Yes, definitely",4.0,0
RESP_0096,29,Male,Lucknow,Tier 2,Salaried – Private,"₹20,001–₹40,000",Combination,Fair,Tropical Humid,Hard,Fragrance,0,1,0,1,0,1,0,0,1,0,4,3,1,0,1,1,0,1,0,0,3.9,Ingredient Nerd,Somewhat willing,3.6,Very Frequently (weekly),1,Too expensive,3.2,Cream,No preference,Neutral,Friend / family word of mouth,1269,"Yes, if proven effective",7.3,1
RESP_0097,29,Female,Mumbai,Tier 1,Self-employed / Freelancer,"₹70,001–₹1,00,000",Oily,Fair,Moderate,Moderately Hard,None,1,1,0,0,0,0,0,0,1,1,4,4,1,1,1,0,1,1,0,0,4.4,Minimalist,Somewhat reluctant,1.5,Occasionally (once a month),0,N/A,7.0,Serum / Oil,Indian / Homegrown,Neutral,Brand reputation,3855,"Yes, if proven effective",3.4,0
RESP_0098,27,Male,Mumbai,Tier 1,Salaried – Private,"₹70,001–₹1,00,000",Oily,Fair,Moderate,Hard,Sulfates,1,1,0,0,1,1,0,0,0,0,4,5,0,1,1,0,0,1,1,1,7.2,Trend Follower,Very willing,5.9,Rarely (once in 3–6 months),1,No visible results,6.0,Serum / Oil,Indian / Homegrown,Very Important,Social media / influencer,2751,No,7.3,1
RESP_0099,18,Male,Ahmedabad,Tier 1,Student,"₹20,001–₹40,000",Oily,Wheatish,Moderate,Hard,Sulfates,1,1,1,0,0,0,0,0,0,1,4,3,1,0,0,1,1,1,0,0,4.6,Convenience Seeker,Somewhat willing,3.2,Regularly (2–3 times a month),0,N/A,6.0,Serum / Oil,Korean (K-beauty),Somewhat Important,Online reviews,1530,No,3.5,0
RESP_0100,21,Female,Chennai,Tier 1,Salaried – Government,"₹70,001–₹1,00,000",Normal,Fair,Arid,Hard,None,1,1,0,0,0,0,0,0,0,1,3,2,1,1,1,1,1,1,0,0,3.5,Budget Optimizer,Somewhat reluctant,2.5,Very Frequently (weekly),1,Wrong skin type match,6.3,Serum / Oil,No preference,Neutral,Price / discount,3186,"Yes, if proven effective",5.7,1
RESP_0101,19,Male,Bhopal,Tier 2,Business Owner,"₹40,001–₹70,000",Combination,Fair,Arid,Hard,None,1,0,0,1,0,1,0,1,0,0,4,2,0,0,1,1,1,0,0,0,3.1,Ingredient Nerd,Somewhat willing,4.9,Occasionally (once a month),1,Wrong skin type match,5.1,Lotion,Indian / Homegrown,Very Important,Ingredient list,2695,Maybe,7.2,1
RESP_0102,32,Female,Jaipur,Tier 2,Salaried – Government,"₹70,001–₹1,00,000",Combination,Wheatish,Semi-Arid,Hard,Alcohol,1,1,0,0,0,1,1,0,1,1,6,6,1,1,0,0,0,1,0,0,7.8,Ingredient Nerd,Very willing,8.0,Occasionally (once a month),1,Wrong skin type match,6.5,Gel,Indian / Homegrown,Not Important,Online reviews,3859,"Yes, if proven effective",6.2,1
RESP_0103,25,Female,Surat,Tier 2,Student,"₹20,001–₹40,000",Oily,Fair,Semi-Arid,Moderately Hard,None,1,1,1,1,1,1,0,0,0,0,6,3,1,1,0,1,0,0,0,0,3.3,Ayurveda Loyalist,Somewhat reluctant,2.6,Occasionally (once a month),1,No visible results,7.1,Cream,Indian / Homegrown,Neutral,Friend / family word of mouth,1079,No,2.9,0
RESP_0104,29,Male,Bangalore,Tier 1,Salaried – Private,"₹40,001–₹70,000",Combination,Medium Brown,Moderate,Moderately Hard,None,0,1,0,1,1,1,0,0,0,1,5,4,1,1,1,1,0,1,0,0,6.0,Ayurveda Loyalist,Somewhat reluctant,1.5,Very Frequently (weekly),0,N/A,4.6,Cream,International Western,Somewhat Important,Dermatologist recommendation,1706,No,6.7,1
RESP_0105,44,Male,Kolkata,Tier 1,Homemaker,"₹40,001–₹70,000",Combination,Fair,Tropical Humid,Hard,Fragrance,0,1,1,0,0,0,0,0,0,1,3,3,1,1,0,1,0,0,0,0,5.0,Trend Follower,Neutral,6.3,Occasionally (once a month),0,N/A,10.0,Cream,Ayurvedic / Herbal,Somewhat Important,Friend / family word of mouth,2374,"Yes, definitely",1.5,1
RESP_0106,24,Female,Surat,Tier 2,Salaried – Private,"₹40,001–₹70,000",Normal,Dark Brown,Arid,Hard,Multiple,0,0,1,0,1,0,1,0,0,1,4,4,0,1,0,1,0,0,0,0,4.1,Minimalist,Very willing,2.3,Occasionally (once a month),1,Too expensive,3.5,Gel,Korean (K-beauty),Somewhat Important,Friend / family word of mouth,2605,No,4.5,1
RESP_0107,27,Male,Trichy,Tier 3,Salaried – Government,"₹20,001–₹40,000",Oily,Dark Brown,Arid,Moderately Hard,None,1,1,0,1,0,1,1,0,0,0,5,2,1,0,0,1,1,1,0,0,1.1,Minimalist,Somewhat reluctant,1.0,Rarely (once in 3–6 months),1,No visible results,2.9,Gel,Korean (K-beauty),Very Important,Price / discount,991,"Yes, if proven effective",3.2,1
RESP_0108,36,Male,Chennai,Tier 1,Salaried – Private,"Above ₹1,00,000",Combination,Wheatish,Semi-Arid,Moderately Hard,Parabens,0,1,1,1,0,1,1,0,0,1,6,2,1,1,1,1,0,0,0,0,2.6,Ingredient Nerd,Somewhat willing,9.0,Occasionally (once a month),1,No visible results,6.0,Cream,Korean (K-beauty),Very Important,Friend / family word of mouth,6605,"Yes, if proven effective",6.1,0
RESP_0109,23,Female,Meerut,Tier 3,Student,"Below ₹20,000",Oily,Fair,Moderate,Hard,None,1,0,0,1,1,1,1,0,0,1,6,3,1,1,1,0,0,0,0,0,3.3,Budget Optimizer,Somewhat reluctant,2.5,Occasionally (once a month),1,No visible results,3.4,Powder,No preference,Very Important,Online reviews,1061,Maybe,6.9,1
RESP_0110,20,Non-binary / Prefer not to say,Nagpur,Tier 2,Self-employed / Freelancer,"Below ₹20,000",Combination,Fair,Tropical Humid,Moderately Hard,None,1,0,0,0,0,1,1,1,0,1,5,4,1,1,0,1,0,0,0,0,3.9,Budget Optimizer,Neutral,0.0,Rarely (once in 3–6 months),1,No visible results,6.5,Gel,No preference,Somewhat Important,Ingredient list,1184,"Yes, if proven effective",4.2,1
RESP_0111,24,Female,Coimbatore,Tier 2,Self-employed / Freelancer,"Above ₹1,00,000",Combination,Medium Brown,Arid,Don't Know,Multiple,0,1,0,1,0,0,1,0,0,0,3,3,1,1,1,0,0,1,0,0,2.2,Convenience Seeker,Neutral,4.1,Occasionally (once a month),0,N/A,7.6,Cream,International Western,Neutral,Social media / influencer,7256,Maybe,3.3,1
RESP_0112,22,Female,Nagpur,Tier 2,Salaried – Government,"₹70,001–₹1,00,000",Oily,Medium Brown,Moderate,Hard,Parabens,1,1,0,0,1,0,0,1,0,1,5,4,1,0,0,1,1,1,0,0,4.5,Minimalist,Very willing,1.1,Regularly (2–3 times a month),1,Caused breakouts,5.1,Sheet Mask,No preference,Very Important,Social media / influencer,2639,"Yes, if proven effective",6.4,0
RESP_0113,45,Female,Delhi,Tier 1,Salaried – Private,"₹20,001–₹40,000",Combination,Wheatish,Arid,Hard,None,0,1,0,1,1,0,1,0,1,0,5,3,1,1,1,1,0,1,0,0,5.9,Ayurveda Loyalist,Very reluctant,0.9,Rarely (once in 3–6 months),0,N/A,7.6,Cream,No preference,Somewhat Important,Social media / influencer,1360,"Yes, definitely",1.1,0
RESP_0114,39,Male,Delhi,Tier 1,Student,"₹20,001–₹40,000",Oily,Wheatish,Moderate,Soft,None,0,1,1,0,0,1,1,0,1,0,5,4,1,1,1,0,0,1,0,1,7.0,Budget Optimizer,Neutral,2.9,Rarely (once in 3–6 months),0,N/A,6.4,Serum / Oil,International Western,Very Important,Social media / influencer,2230,"Yes, if proven effective",4.2,1
RESP_0115,32,Male,Vadodara,Tier 2,Salaried – Private,"₹20,001–₹40,000",Normal,Medium Brown,Tropical Humid,Hard,None,0,1,0,1,0,0,0,0,0,0,2,4,1,1,1,1,0,1,0,1,1.2,Ayurveda Loyalist,Very reluctant,6.2,Rarely (once in 3–6 months),1,Wrong skin type match,4.2,Cream,Korean (K-beauty),Somewhat Important,Ingredient list,1028,"Yes, definitely",7.0,0
RESP_0116,42,Female,Chennai,Tier 1,Salaried – Private,"₹40,001–₹70,000",Oily,Wheatish,Moderate,Moderately Hard,None,1,1,1,1,0,0,1,0,0,1,6,4,1,1,0,1,0,0,0,0,5.7,Ingredient Nerd,Very willing,5.4,Regularly (2–3 times a month),0,N/A,5.7,Lotion,Korean (K-beauty),Somewhat Important,Online reviews,3239,"Yes, definitely",6.9,1
RESP_0117,39,Female,Guwahati,Tier 3,Student,"₹20,001–₹40,000",Combination,Dark Brown,Semi-Arid,Hard,None,0,1,1,0,1,1,0,0,0,0,4,3,1,1,0,1,0,0,0,1,3.3,Ingredient Nerd,Very willing,3.8,Regularly (2–3 times a month),1,Misleading claims,5.1,Gel,International Western,Somewhat Important,Price / discount,1760,Maybe,6.1,0
RESP_0118,22,Female,Visakhapatnam,Tier 2,Student,"Below ₹20,000",Sensitive,Wheatish,Semi-Arid,Hard,None,1,0,0,0,1,1,0,0,1,0,4,5,1,0,0,1,1,0,1,1,6.1,Budget Optimizer,Very reluctant,2.2,Very Frequently (weekly),0,N/A,10.0,Lotion,Korean (K-beauty),Somewhat Important,Brand reputation,1644,"Yes, if proven effective",2.5,1
RESP_0119,43,Female,Ahmedabad,Tier 1,Student,"Below ₹20,000",Dry,Wheatish,Moderate,Hard,None,1,1,0,1,0,0,0,0,0,0,3,3,1,1,1,1,1,0,0,0,4.6,Trend Follower,Neutral,3.9,Very Frequently (weekly),0,N/A,4.7,Lotion,International Western,Somewhat Important,Ingredient list,1417,"Yes, if proven effective",6.0,1
RESP_0120,30,Male,Kochi,Tier 2,Business Owner,"₹20,001–₹40,000",Dry,Fair,Semi-Arid,Very Hard,Multiple,0,1,0,1,1,0,0,0,0,1,4,3,1,1,0,0,0,1,0,1,5.6,Convenience Seeker,Very willing,5.0,Occasionally (once a month),0,N/A,6.9,Foam / Mousse,Indian / Homegrown,Neutral,Dermatologist recommendation,1475,"Yes, definitely",2.3,0
RESP_0121,39,Male,Chennai,Tier 1,Self-employed / Freelancer,"₹70,001–₹1,00,000",Dry,Medium Brown,Moderate,Soft,None,0,0,0,0,1,1,1,1,1,0,5,4,1,1,1,0,0,0,0,1,7.1,Ingredient Nerd,Neutral,6.4,Occasionally (once a month),1,Wrong skin type match,6.7,Serum / Oil,No preference,Somewhat Important,Dermatologist recommendation,3118,Maybe,5.5,1
RESP_0122,43,Female,Jaipur,Tier 2,Homemaker,"₹20,001–₹40,000",Oily,Wheatish,Semi-Arid,Moderately Hard,None,0,1,1,1,1,1,0,0,0,0,5,3,1,1,1,0,0,0,1,1,3.6,Minimalist,Somewhat willing,0.1,Very Frequently (weekly),1,Wrong skin type match,2.0,Gel,Indian / Homegrown,Somewhat Important,Online reviews,1014,"Yes, definitely",7.5,1
RESP_0123,25,Non-binary / Prefer not to say,Patna,Tier 2,Student,"Below ₹20,000",Combination,Wheatish,Moderate,Moderately Hard,None,0,1,1,1,1,1,0,0,0,1,6,4,1,1,1,0,0,1,0,1,4.1,Ayurveda Loyalist,Neutral,2.6,Rarely (once in 3–6 months),0,N/A,5.3,Sheet Mask,No preference,Neutral,Online reviews,1167,"Yes, if proven effective",3.7,0
RESP_0124,21,Female,Varanasi,Tier 3,Business Owner,"₹40,001–₹70,000",Combination,Wheatish,Semi-Arid,Very Hard,Fragrance,1,1,1,1,1,1,0,0,0,1,7,5,1,0,0,0,1,0,1,1,4.9,Ingredient Nerd,Somewhat willing,6.8,Never,0,N/A,5.4,Cream,Ayurvedic / Herbal,Somewhat Important,Dermatologist recommendation,2362,No,3.5,0
RESP_0125,23,Non-binary / Prefer not to say,Amritsar,Tier 3,Student,"Below ₹20,000",Sensitive,Wheatish,Semi-Arid,Soft,None,1,1,0,0,1,0,1,1,0,0,5,4,1,0,0,0,1,1,0,0,4.2,Convenience Seeker,Very willing,2.2,Occasionally (once a month),0,N/A,5.6,Gel,Ayurvedic / Herbal,Somewhat Important,Dermatologist recommendation,1387,"Yes, definitely",3.5,0
RESP_0126,27,Male,Vadodara,Tier 2,Salaried – Private,"₹40,001–₹70,000",Normal,Medium Brown,Arid,Don't Know,Sulfates,0,1,0,1,0,0,0,1,0,0,3,6,1,1,1,1,0,1,0,1,6.5,Ingredient Nerd,Very willing,7.0,Rarely (once in 3–6 months),1,Caused breakouts,3.1,Gel,No preference,Neutral,Friend / family word of mouth,2329,Maybe,8.3,1
RESP_0127,39,Male,Chandigarh,Tier 2,Self-employed / Freelancer,"₹70,001–₹1,00,000",Dry,Fair,Moderate,Don't Know,Parabens,1,1,0,1,1,0,1,1,0,1,7,4,1,1,0,0,1,1,0,0,4.8,Budget Optimizer,Somewhat reluctant,3.3,Occasionally (once a month),1,No visible results,5.4,Cream,Ayurvedic / Herbal,Very Important,Brand reputation,2427,"Yes, definitely",6.8,1
RESP_0128,42,Female,Varanasi,Tier 3,Salaried – Private,"₹20,001–₹40,000",Combination,Medium Brown,Arid,Don't Know,Multiple,0,1,1,0,1,0,0,0,1,0,4,1,0,0,0,1,0,1,0,0,2.7,Budget Optimizer,Somewhat reluctant,1.9,Occasionally (once a month),1,Caused breakouts,6.5,Foam / Mousse,Korean (K-beauty),Very Important,Online reviews,1768,Maybe,5.0,0
RESP_0129,18,Male,Mumbai,Tier 1,Salaried – Private,"₹40,001–₹70,000",Combination,Wheatish,Semi-Arid,Don't Know,,0,1,0,0,1,0,0,0,0,0,2,5,1,0,1,0,0,1,1,1,8.4,Budget Optimizer,Neutral,0.7,Regularly (2–3 times a month),1,Too expensive,3.8,Gel,Indian / Homegrown,Very Important,Friend / family word of mouth,2518,Maybe,6.2,1
RESP_0130,29,Female,Chennai,Tier 1,Student,"Below ₹20,000",Dry,Wheatish,Tropical Humid,Soft,Multiple,0,0,0,1,0,0,1,0,0,0,2,5,1,1,0,0,0,0,0,0,7.4,Ayurveda Loyalist,Neutral,0.6,Regularly (2–3 times a month),1,No visible results,2.4,Lotion,International Western,Neutral,Friend / family word of mouth,1378,"Yes, definitely",9.0,1
RESP_0131,27,Female,Delhi,Tier 1,Student,"Below ₹20,000",Oily,Medium Brown,Moderate,nan,None,1,1,1,1,0,1,0,0,0,0,5,1,1,1,1,1,1,1,0,0,4.0,Convenience Seeker,Neutral,3.9,Regularly (2–3 times a month),0,N/A,6.4,Lotion,Indian / Homegrown,Somewhat Important,Brand reputation,896,"Yes, definitely",4.4,1
RESP_0132,23,Female,Bangalore,Tier 1,Salaried – Government,,Dry,Medium Brown,Moderate,Moderately Hard,Fragrance,0,1,0,1,1,1,1,0,1,0,6,2,1,1,1,1,0,1,0,0,4.8,Minimalist,Somewhat reluctant,2.2,Regularly (2–3 times a month),1,No visible results,4.3,Foam / Mousse,No preference,Not Important,Social media / influencer,5523,Maybe,8.2,0
